filename,label
train/Image_1526.jpg,SLEEPY ORANGE
train/Image_1527.jpg,AN 88
train/Image_1528.jpg,CABBAGE WHITE
train/Image_1529.jpg,BANDED PEACOCK
train/Image_1530.jpg,ZEBRA LONG WING
train/Image_1531.jpg,AMERICAN SNOOT
train/Image_1532.jpg,LARGE MARBLE
train/Image_1533.jpg,SOUTHERN DOGFACE
train/Image_1534.jpg,RED POSTMAN
train/Image_1535.jpg,BANDED PEACOCK
train/Image_1536.jpg,LARGE MARBLE
train/Image_1537.jpg,PURPLISH COPPER
train/Image_1538.jpg,CRIMSON PATCH
train/Image_1539.jpg,EASTERN COMA
train/Image_1540.jpg,METALMARK
train/Image_1541.jpg,SOOTYWING
train/Image_1542.jpg,DANAID EGGFLY
train/Image_1543.jpg,TWO BARRED FLASHER
train/Image_1544.jpg,SOUTHERN DOGFACE
train/Image_1545.jpg,TWO BARRED FLASHER
train/Image_1546.jpg,ORCHARD SWALLOW
train/Image_1547.jpg,COMMON WOOD-NYMPH
train/Image_1548.jpg,SOOTYWING
train/Image_1549.jpg,METALMARK
train/Image_1550.jpg,CRECENT
train/Image_1551.jpg,ATALA
train/Image_1552.jpg,BANDED ORANGE HELICONIAN
train/Image_1553.jpg,CRECENT
train/Image_1554.jpg,MOURNING CLOAK
train/Image_1555.jpg,POPINJAY
train/Image_1556.jpg,BANDED PEACOCK
train/Image_1557.jpg,SOOTYWING
train/Image_1558.jpg,ATALA
train/Image_1559.jpg,MESTRA
train/Image_1560.jpg,DANAID EGGFLY
train/Image_1561.jpg,ORANGE TIP
train/Image_1562.jpg,CLEOPATRA
train/Image_1563.jpg,APPOLLO
train/Image_1564.jpg,EASTERN DAPPLE WHITE
train/Image_1565.jpg,ADONIS
train/Image_1566.jpg,POPINJAY
train/Image_1567.jpg,SCARCE SWALLOW
train/Image_1568.jpg,PURPLE HAIRSTREAK
train/Image_1569.jpg,JULIA
train/Image_1570.jpg,SLEEPY ORANGE
train/Image_1571.jpg,APPOLLO
train/Image_1572.jpg,AMERICAN SNOOT
train/Image_1573.jpg,SCARCE SWALLOW
train/Image_1574.jpg,CLOUDED SULPHUR
train/Image_1575.jpg,CLOUDED SULPHUR
train/Image_1576.jpg,GOLD BANDED
train/Image_1577.jpg,EASTERN PINE ELFIN
train/Image_1578.jpg,APPOLLO
train/Image_1579.jpg,MALACHITE
train/Image_1580.jpg,EASTERN PINE ELFIN
train/Image_1581.jpg,CABBAGE WHITE
train/Image_1582.jpg,MOURNING CLOAK
train/Image_1583.jpg,PIPEVINE SWALLOW
train/Image_1584.jpg,BANDED PEACOCK
train/Image_1585.jpg,ATALA
train/Image_1586.jpg,CLEOPATRA
train/Image_1587.jpg,ORANGE TIP
train/Image_1588.jpg,RED POSTMAN
train/Image_1589.jpg,MALACHITE
train/Image_1590.jpg,PINE WHITE
train/Image_1591.jpg,CLOUDED SULPHUR
train/Image_1592.jpg,CLODIUS PARNASSIAN
train/Image_1593.jpg,BROWN SIPROETA
train/Image_1594.jpg,STRAITED QUEEN
train/Image_1595.jpg,BANDED PEACOCK
train/Image_1596.jpg,JULIA
train/Image_1597.jpg,AN 88
train/Image_1598.jpg,PURPLE HAIRSTREAK
train/Image_1599.jpg,TROPICAL LEAFWING
train/Image_1600.jpg,RED CRACKER
train/Image_1601.jpg,CHECQUERED SKIPPER
train/Image_1602.jpg,CHESTNUT
train/Image_1603.jpg,RED ADMIRAL
train/Image_1604.jpg,MESTRA
train/Image_1605.jpg,VICEROY
train/Image_1606.jpg,BANDED PEACOCK
train/Image_1607.jpg,JULIA
train/Image_1608.jpg,BROWN SIPROETA
train/Image_1609.jpg,VICEROY
train/Image_1610.jpg,ZEBRA LONG WING
train/Image_1611.jpg,MOURNING CLOAK
train/Image_1612.jpg,BECKERS WHITE
train/Image_1613.jpg,COMMON BANDED AWL
train/Image_1614.jpg,ELBOWED PIERROT
train/Image_1615.jpg,ORANGE OAKLEAF
train/Image_1616.jpg,GREEN CELLED CATTLEHEART
train/Image_1617.jpg,STRAITED QUEEN
train/Image_1618.jpg,CRECENT
train/Image_1619.jpg,PURPLISH COPPER
train/Image_1620.jpg,ELBOWED PIERROT
train/Image_1621.jpg,MILBERTS TORTOISESHELL
train/Image_1622.jpg,RED POSTMAN
train/Image_1623.jpg,MESTRA
train/Image_1624.jpg,TROPICAL LEAFWING
train/Image_1625.jpg,PURPLE HAIRSTREAK
train/Image_1626.jpg,RED SPOTTED PURPLE
train/Image_1627.jpg,LARGE MARBLE
train/Image_1628.jpg,STRAITED QUEEN
train/Image_1629.jpg,COPPER TAIL
train/Image_1630.jpg,EASTERN COMA
train/Image_1631.jpg,JULIA
train/Image_1632.jpg,ATALA
train/Image_1633.jpg,IPHICLUS SISTER
train/Image_1634.jpg,ATALA
train/Image_1635.jpg,COMMON WOOD-NYMPH
train/Image_1636.jpg,BLACK HAIRSTREAK
train/Image_1637.jpg,COMMON WOOD-NYMPH
train/Image_1638.jpg,CLEOPATRA
train/Image_1639.jpg,MANGROVE SKIPPER
train/Image_1640.jpg,JULIA
train/Image_1641.jpg,COMMON BANDED AWL
train/Image_1642.jpg,MALACHITE
train/Image_1643.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_1644.jpg,ELBOWED PIERROT
train/Image_1645.jpg,MILBERTS TORTOISESHELL
train/Image_1646.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_1647.jpg,TWO BARRED FLASHER
train/Image_1648.jpg,PURPLE HAIRSTREAK
train/Image_1649.jpg,GREEN CELLED CATTLEHEART
train/Image_1650.jpg,COPPER TAIL
train/Image_1651.jpg,LARGE MARBLE
train/Image_1652.jpg,CRECENT
train/Image_1653.jpg,BLUE MORPHO
train/Image_1654.jpg,METALMARK
train/Image_1655.jpg,CRIMSON PATCH
train/Image_1656.jpg,COMMON BANDED AWL
train/Image_1657.jpg,TROPICAL LEAFWING
train/Image_1658.jpg,PIPEVINE SWALLOW
train/Image_1659.jpg,SOUTHERN DOGFACE
train/Image_1660.jpg,APPOLLO
train/Image_1661.jpg,BANDED PEACOCK
train/Image_1662.jpg,ORCHARD SWALLOW
train/Image_1663.jpg,EASTERN COMA
train/Image_1664.jpg,METALMARK
train/Image_1665.jpg,CRECENT
train/Image_1666.jpg,PAINTED LADY
train/Image_1667.jpg,CLODIUS PARNASSIAN
train/Image_1668.jpg,EASTERN PINE ELFIN
train/Image_1669.jpg,ORCHARD SWALLOW
train/Image_1670.jpg,CRECENT
train/Image_1671.jpg,COMMON BANDED AWL
train/Image_1672.jpg,MONARCH
train/Image_1673.jpg,MOURNING CLOAK
train/Image_1674.jpg,COMMON WOOD-NYMPH
train/Image_1675.jpg,ORANGE TIP
train/Image_1676.jpg,BLACK HAIRSTREAK
train/Image_1677.jpg,METALMARK
train/Image_1678.jpg,GREAT EGGFLY
train/Image_1679.jpg,ORCHARD SWALLOW
train/Image_1680.jpg,GOLD BANDED
train/Image_1681.jpg,ORANGE TIP
train/Image_1682.jpg,SILVER SPOT SKIPPER
train/Image_1683.jpg,CAIRNS BIRDWING
train/Image_1684.jpg,IPHICLUS SISTER
train/Image_1685.jpg,CLEOPATRA
train/Image_1686.jpg,DANAID EGGFLY
train/Image_1687.jpg,MALACHITE
train/Image_1688.jpg,EASTERN DAPPLE WHITE
train/Image_1689.jpg,GREAT JAY
train/Image_1690.jpg,IPHICLUS SISTER
train/Image_1691.jpg,IPHICLUS SISTER
train/Image_1692.jpg,BANDED PEACOCK
train/Image_1693.jpg,RED CRACKER
train/Image_1694.jpg,MONARCH
train/Image_1695.jpg,IPHICLUS SISTER
train/Image_1696.jpg,EASTERN DAPPLE WHITE
train/Image_1697.jpg,GREAT JAY
train/Image_1698.jpg,MOURNING CLOAK
train/Image_1699.jpg,AN 88
train/Image_1700.jpg,INDRA SWALLOW
train/Image_1701.jpg,TROPICAL LEAFWING
train/Image_1702.jpg,BECKERS WHITE
train/Image_1703.jpg,BANDED ORANGE HELICONIAN
train/Image_1704.jpg,MONARCH
train/Image_1705.jpg,BLUE SPOTTED CROW
train/Image_1706.jpg,SLEEPY ORANGE
train/Image_1707.jpg,CHECQUERED SKIPPER
train/Image_1708.jpg,MONARCH
train/Image_1709.jpg,MANGROVE SKIPPER
train/Image_1710.jpg,GREAT EGGFLY
train/Image_1711.jpg,EASTERN COMA
train/Image_1712.jpg,ADONIS
train/Image_1713.jpg,SCARCE SWALLOW
train/Image_1714.jpg,YELLOW SWALLOW TAIL
train/Image_1715.jpg,SILVER SPOT SKIPPER
train/Image_1716.jpg,CAIRNS BIRDWING
train/Image_1717.jpg,RED SPOTTED PURPLE
train/Image_1718.jpg,EASTERN COMA
train/Image_1719.jpg,CLODIUS PARNASSIAN
train/Image_1720.jpg,BLACK HAIRSTREAK
train/Image_1721.jpg,GREAT EGGFLY
train/Image_1722.jpg,INDRA SWALLOW
train/Image_1723.jpg,PAPER KITE
train/Image_1724.jpg,GOLD BANDED
train/Image_1725.jpg,INDRA SWALLOW
train/Image_1726.jpg,ATALA
train/Image_1727.jpg,RED SPOTTED PURPLE
train/Image_1728.jpg,CLODIUS PARNASSIAN
train/Image_1729.jpg,POPINJAY
train/Image_1730.jpg,MOURNING CLOAK
train/Image_1731.jpg,PURPLE HAIRSTREAK
train/Image_1732.jpg,CLODIUS PARNASSIAN
train/Image_1733.jpg,METALMARK
train/Image_1734.jpg,RED ADMIRAL
train/Image_1735.jpg,PINE WHITE
train/Image_1736.jpg,PURPLISH COPPER
train/Image_1737.jpg,EASTERN PINE ELFIN
train/Image_1738.jpg,GREAT JAY
train/Image_1739.jpg,CRIMSON PATCH
train/Image_1740.jpg,MALACHITE
train/Image_1741.jpg,BANDED ORANGE HELICONIAN
train/Image_1742.jpg,BANDED PEACOCK
train/Image_1743.jpg,COMMON BANDED AWL
train/Image_1744.jpg,PIPEVINE SWALLOW
train/Image_1745.jpg,AN 88
train/Image_1746.jpg,RED ADMIRAL
train/Image_1747.jpg,PEACOCK
train/Image_1748.jpg,CLODIUS PARNASSIAN
train/Image_1749.jpg,TWO BARRED FLASHER
train/Image_1750.jpg,BROWN SIPROETA
train/Image_1751.jpg,SCARCE SWALLOW
train/Image_1752.jpg,PIPEVINE SWALLOW
train/Image_1753.jpg,SILVER SPOT SKIPPER
train/Image_1754.jpg,LARGE MARBLE
train/Image_1755.jpg,CRIMSON PATCH
train/Image_1756.jpg,LARGE MARBLE
train/Image_1757.jpg,SLEEPY ORANGE
train/Image_1758.jpg,RED SPOTTED PURPLE
train/Image_1759.jpg,LARGE MARBLE
train/Image_1760.jpg,RED SPOTTED PURPLE
train/Image_1761.jpg,CABBAGE WHITE
train/Image_1762.jpg,CRECENT
train/Image_1763.jpg,AMERICAN SNOOT
train/Image_1764.jpg,SCARCE SWALLOW
train/Image_1765.jpg,ZEBRA LONG WING
train/Image_1766.jpg,ELBOWED PIERROT
train/Image_1767.jpg,MILBERTS TORTOISESHELL
train/Image_1768.jpg,CRECENT
train/Image_1769.jpg,QUESTION MARK
train/Image_1770.jpg,RED POSTMAN
train/Image_1771.jpg,SCARCE SWALLOW
train/Image_1772.jpg,ADONIS
train/Image_1773.jpg,PAINTED LADY
train/Image_1774.jpg,APPOLLO
train/Image_1775.jpg,JULIA
train/Image_1776.jpg,SILVER SPOT SKIPPER
train/Image_1777.jpg,AMERICAN SNOOT
train/Image_1778.jpg,JULIA
train/Image_1779.jpg,BLUE MORPHO
train/Image_1780.jpg,SOUTHERN DOGFACE
train/Image_1781.jpg,MANGROVE SKIPPER
train/Image_1782.jpg,COMMON WOOD-NYMPH
train/Image_1783.jpg,MOURNING CLOAK
train/Image_1784.jpg,COMMON WOOD-NYMPH
train/Image_1785.jpg,AN 88
train/Image_1786.jpg,MESTRA
train/Image_1787.jpg,EASTERN DAPPLE WHITE
train/Image_1788.jpg,RED CRACKER
train/Image_1789.jpg,GREAT JAY
train/Image_1790.jpg,BROWN SIPROETA
train/Image_1791.jpg,MALACHITE
train/Image_1792.jpg,MILBERTS TORTOISESHELL
train/Image_1793.jpg,COMMON BANDED AWL
train/Image_1794.jpg,SOUTHERN DOGFACE
train/Image_1795.jpg,SLEEPY ORANGE
train/Image_1796.jpg,EASTERN COMA
train/Image_1797.jpg,CRECENT
train/Image_1798.jpg,RED SPOTTED PURPLE
train/Image_1799.jpg,MILBERTS TORTOISESHELL
train/Image_1800.jpg,CLODIUS PARNASSIAN
train/Image_1801.jpg,COMMON WOOD-NYMPH
train/Image_1802.jpg,MANGROVE SKIPPER
train/Image_1803.jpg,POPINJAY
train/Image_1804.jpg,BLUE MORPHO
train/Image_1805.jpg,JULIA
train/Image_1806.jpg,EASTERN DAPPLE WHITE
train/Image_1807.jpg,ORANGE TIP
train/Image_1808.jpg,INDRA SWALLOW
train/Image_1809.jpg,METALMARK
train/Image_1810.jpg,GOLD BANDED
train/Image_1811.jpg,GREAT EGGFLY
train/Image_1812.jpg,ELBOWED PIERROT
train/Image_1813.jpg,GREY HAIRSTREAK
train/Image_1814.jpg,EASTERN COMA
train/Image_1815.jpg,SCARCE SWALLOW
train/Image_1816.jpg,BROWN SIPROETA
train/Image_1817.jpg,ZEBRA LONG WING
train/Image_1818.jpg,SLEEPY ORANGE
train/Image_1819.jpg,PEACOCK
train/Image_1820.jpg,MONARCH
train/Image_1821.jpg,RED CRACKER
train/Image_1822.jpg,BLUE MORPHO
train/Image_1823.jpg,ORANGE OAKLEAF
train/Image_1824.jpg,CAIRNS BIRDWING
train/Image_1825.jpg,MESTRA
train/Image_1826.jpg,PIPEVINE SWALLOW
train/Image_1827.jpg,VICEROY
train/Image_1828.jpg,MALACHITE
train/Image_1829.jpg,MILBERTS TORTOISESHELL
train/Image_1830.jpg,YELLOW SWALLOW TAIL
train/Image_1831.jpg,JULIA
train/Image_1832.jpg,COPPER TAIL
train/Image_1833.jpg,PEACOCK
train/Image_1834.jpg,COMMON BANDED AWL
train/Image_1835.jpg,SILVER SPOT SKIPPER
train/Image_1836.jpg,MILBERTS TORTOISESHELL
train/Image_1837.jpg,AN 88
train/Image_1838.jpg,SLEEPY ORANGE
train/Image_1839.jpg,EASTERN DAPPLE WHITE
train/Image_1840.jpg,ATALA
train/Image_1841.jpg,PIPEVINE SWALLOW
train/Image_1842.jpg,PURPLE HAIRSTREAK
train/Image_1843.jpg,BECKERS WHITE
train/Image_1844.jpg,ORANGE TIP
train/Image_1845.jpg,MALACHITE
train/Image_1846.jpg,LARGE MARBLE
train/Image_1847.jpg,BLUE MORPHO
train/Image_1848.jpg,COMMON BANDED AWL
train/Image_1849.jpg,ADONIS
train/Image_1850.jpg,PINE WHITE
train/Image_1851.jpg,CHECQUERED SKIPPER
train/Image_1852.jpg,EASTERN COMA
train/Image_1853.jpg,MOURNING CLOAK
train/Image_1854.jpg,ZEBRA LONG WING
train/Image_1855.jpg,GOLD BANDED
train/Image_1856.jpg,TWO BARRED FLASHER
train/Image_1857.jpg,QUESTION MARK
train/Image_1858.jpg,ADONIS
train/Image_1859.jpg,COMMON BANDED AWL
train/Image_1860.jpg,CLEOPATRA
train/Image_1861.jpg,SOOTYWING
train/Image_1862.jpg,ORCHARD SWALLOW
train/Image_1863.jpg,CABBAGE WHITE
train/Image_1864.jpg,CLODIUS PARNASSIAN
train/Image_1865.jpg,RED POSTMAN
train/Image_1866.jpg,EASTERN PINE ELFIN
train/Image_1867.jpg,CLOUDED SULPHUR
train/Image_1868.jpg,PURPLISH COPPER
train/Image_1869.jpg,AN 88
train/Image_1870.jpg,BECKERS WHITE
train/Image_1871.jpg,RED SPOTTED PURPLE
train/Image_1872.jpg,GREAT JAY
train/Image_1873.jpg,BLUE SPOTTED CROW
train/Image_1874.jpg,YELLOW SWALLOW TAIL
train/Image_1875.jpg,PINE WHITE
train/Image_1876.jpg,JULIA
train/Image_1877.jpg,DANAID EGGFLY
train/Image_1878.jpg,APPOLLO
train/Image_1879.jpg,SILVER SPOT SKIPPER
train/Image_1880.jpg,RED SPOTTED PURPLE
train/Image_1881.jpg,ZEBRA LONG WING
train/Image_1882.jpg,AMERICAN SNOOT
train/Image_1883.jpg,AN 88
train/Image_1884.jpg,IPHICLUS SISTER
train/Image_1885.jpg,METALMARK
train/Image_1886.jpg,ORANGE OAKLEAF
train/Image_1887.jpg,MALACHITE
train/Image_1888.jpg,ORCHARD SWALLOW
train/Image_1889.jpg,PINE WHITE
train/Image_1890.jpg,EASTERN COMA
train/Image_1891.jpg,PIPEVINE SWALLOW
train/Image_1892.jpg,ULYSES
train/Image_1893.jpg,TROPICAL LEAFWING
train/Image_1894.jpg,APPOLLO
train/Image_1895.jpg,CHESTNUT
train/Image_1896.jpg,MALACHITE
train/Image_1897.jpg,PIPEVINE SWALLOW
train/Image_1898.jpg,CHECQUERED SKIPPER
train/Image_1899.jpg,PEACOCK
train/Image_1900.jpg,CLEOPATRA
train/Image_1901.jpg,PAPER KITE
train/Image_1902.jpg,LARGE MARBLE
train/Image_1903.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_1904.jpg,MOURNING CLOAK
train/Image_1905.jpg,PAPER KITE
train/Image_1906.jpg,RED ADMIRAL
train/Image_1907.jpg,ADONIS
train/Image_1908.jpg,CLODIUS PARNASSIAN
train/Image_1909.jpg,AMERICAN SNOOT
train/Image_1910.jpg,INDRA SWALLOW
train/Image_1911.jpg,EASTERN PINE ELFIN
train/Image_1912.jpg,RED POSTMAN
train/Image_1913.jpg,BLUE MORPHO
train/Image_1914.jpg,SCARCE SWALLOW
train/Image_1915.jpg,RED POSTMAN
train/Image_1916.jpg,CLODIUS PARNASSIAN
train/Image_1917.jpg,MANGROVE SKIPPER
train/Image_1918.jpg,MESTRA
train/Image_1919.jpg,SOUTHERN DOGFACE
train/Image_1920.jpg,BLUE MORPHO
train/Image_1921.jpg,IPHICLUS SISTER
train/Image_1922.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_1923.jpg,EASTERN DAPPLE WHITE
train/Image_1924.jpg,GREAT EGGFLY
train/Image_1925.jpg,SOUTHERN DOGFACE
train/Image_1926.jpg,GOLD BANDED
train/Image_1927.jpg,ADONIS
train/Image_1928.jpg,RED POSTMAN
train/Image_1929.jpg,COMMON BANDED AWL
train/Image_1930.jpg,JULIA
train/Image_1931.jpg,PURPLE HAIRSTREAK
train/Image_1932.jpg,COMMON WOOD-NYMPH
train/Image_1933.jpg,LARGE MARBLE
train/Image_1934.jpg,SOOTYWING
train/Image_1935.jpg,RED CRACKER
train/Image_1936.jpg,ORCHARD SWALLOW
train/Image_1937.jpg,ADONIS
train/Image_1938.jpg,SILVER SPOT SKIPPER
train/Image_1939.jpg,POPINJAY
train/Image_1940.jpg,PEACOCK
train/Image_1941.jpg,AMERICAN SNOOT
train/Image_1942.jpg,GOLD BANDED
train/Image_1943.jpg,MILBERTS TORTOISESHELL
train/Image_1944.jpg,MILBERTS TORTOISESHELL
train/Image_1945.jpg,EASTERN DAPPLE WHITE
train/Image_1946.jpg,WOOD SATYR
train/Image_1947.jpg,RED POSTMAN
train/Image_1948.jpg,CLEOPATRA
train/Image_1949.jpg,LARGE MARBLE
train/Image_1950.jpg,CHESTNUT
train/Image_1951.jpg,GREY HAIRSTREAK
train/Image_1952.jpg,MOURNING CLOAK
train/Image_1953.jpg,AN 88
train/Image_1954.jpg,MONARCH
train/Image_1955.jpg,BROWN SIPROETA
train/Image_1956.jpg,RED SPOTTED PURPLE
train/Image_1957.jpg,AN 88
train/Image_1958.jpg,COMMON BANDED AWL
train/Image_1959.jpg,MILBERTS TORTOISESHELL
train/Image_1960.jpg,ORANGE OAKLEAF
train/Image_1961.jpg,PINE WHITE
train/Image_1962.jpg,SOOTYWING
train/Image_1963.jpg,COPPER TAIL
train/Image_1964.jpg,CABBAGE WHITE
train/Image_1965.jpg,CHESTNUT
train/Image_1966.jpg,COMMON BANDED AWL
train/Image_1967.jpg,LARGE MARBLE
train/Image_1968.jpg,JULIA
train/Image_1969.jpg,SCARCE SWALLOW
train/Image_1970.jpg,CLOUDED SULPHUR
train/Image_1971.jpg,DANAID EGGFLY
train/Image_1972.jpg,ATALA
train/Image_1973.jpg,GOLD BANDED
train/Image_1974.jpg,INDRA SWALLOW
train/Image_1975.jpg,AN 88
train/Image_1976.jpg,GREEN CELLED CATTLEHEART
train/Image_1977.jpg,TWO BARRED FLASHER
train/Image_1978.jpg,CHECQUERED SKIPPER
train/Image_1979.jpg,BANDED ORANGE HELICONIAN
train/Image_1980.jpg,CABBAGE WHITE
train/Image_1981.jpg,BLUE MORPHO
train/Image_1982.jpg,BLUE MORPHO
train/Image_1983.jpg,MOURNING CLOAK
train/Image_1984.jpg,BLUE MORPHO
train/Image_1985.jpg,PAPER KITE
train/Image_1986.jpg,BLUE MORPHO
train/Image_1987.jpg,QUESTION MARK
train/Image_1988.jpg,TWO BARRED FLASHER
train/Image_1989.jpg,CLODIUS PARNASSIAN
train/Image_1990.jpg,GREAT JAY
train/Image_1991.jpg,ELBOWED PIERROT
train/Image_1992.jpg,ELBOWED PIERROT
train/Image_1993.jpg,AN 88
train/Image_1994.jpg,METALMARK
train/Image_1995.jpg,CLOUDED SULPHUR
train/Image_1996.jpg,YELLOW SWALLOW TAIL
train/Image_1997.jpg,POPINJAY
train/Image_1998.jpg,SCARCE SWALLOW
train/Image_1999.jpg,CRECENT
train/Image_2000.jpg,POPINJAY
train/Image_2001.jpg,MESTRA
train/Image_2002.jpg,INDRA SWALLOW
train/Image_2003.jpg,BROWN SIPROETA
train/Image_2004.jpg,PAPER KITE
train/Image_2005.jpg,POPINJAY
train/Image_2006.jpg,ORANGE OAKLEAF
train/Image_2007.jpg,GREAT JAY
train/Image_2008.jpg,BLACK HAIRSTREAK
train/Image_2009.jpg,POPINJAY
train/Image_2010.jpg,STRAITED QUEEN
train/Image_2011.jpg,ORANGE TIP
train/Image_2012.jpg,IPHICLUS SISTER
train/Image_2013.jpg,MILBERTS TORTOISESHELL
train/Image_2014.jpg,ORANGE OAKLEAF
train/Image_2015.jpg,CLEOPATRA
train/Image_2016.jpg,MANGROVE SKIPPER
train/Image_2017.jpg,CLODIUS PARNASSIAN
train/Image_2018.jpg,GOLD BANDED
train/Image_2019.jpg,RED POSTMAN
train/Image_2020.jpg,DANAID EGGFLY
train/Image_2021.jpg,PURPLE HAIRSTREAK
train/Image_2022.jpg,SOOTYWING
train/Image_2023.jpg,MALACHITE
train/Image_2024.jpg,JULIA
train/Image_2025.jpg,EASTERN DAPPLE WHITE
train/Image_2026.jpg,EASTERN COMA
train/Image_2027.jpg,PINE WHITE
train/Image_2028.jpg,PINE WHITE
train/Image_2029.jpg,ORANGE TIP
train/Image_2030.jpg,SOOTYWING
train/Image_2031.jpg,LARGE MARBLE
train/Image_2032.jpg,JULIA
train/Image_2033.jpg,QUESTION MARK
train/Image_2034.jpg,CAIRNS BIRDWING
train/Image_2035.jpg,GREAT JAY
train/Image_2036.jpg,BROWN SIPROETA
train/Image_2037.jpg,RED CRACKER
train/Image_2038.jpg,CLEOPATRA
train/Image_2039.jpg,SOUTHERN DOGFACE
train/Image_2040.jpg,BANDED ORANGE HELICONIAN
train/Image_2041.jpg,PAINTED LADY
train/Image_2042.jpg,PURPLE HAIRSTREAK
train/Image_2043.jpg,APPOLLO
train/Image_2044.jpg,EASTERN PINE ELFIN
train/Image_2045.jpg,TWO BARRED FLASHER
train/Image_2046.jpg,GREEN CELLED CATTLEHEART
train/Image_2047.jpg,PEACOCK
train/Image_2048.jpg,ZEBRA LONG WING
train/Image_2049.jpg,MANGROVE SKIPPER
train/Image_2050.jpg,SOUTHERN DOGFACE
train/Image_2051.jpg,LARGE MARBLE
train/Image_2052.jpg,IPHICLUS SISTER
train/Image_2053.jpg,BLACK HAIRSTREAK
train/Image_2054.jpg,LARGE MARBLE
train/Image_2055.jpg,CHECQUERED SKIPPER
train/Image_2056.jpg,YELLOW SWALLOW TAIL
train/Image_2057.jpg,ORCHARD SWALLOW
train/Image_2058.jpg,BLUE SPOTTED CROW
train/Image_2059.jpg,VICEROY
train/Image_2060.jpg,CLOUDED SULPHUR
train/Image_2061.jpg,CABBAGE WHITE
train/Image_2062.jpg,SOUTHERN DOGFACE
train/Image_2063.jpg,CHESTNUT
train/Image_2064.jpg,DANAID EGGFLY
train/Image_2065.jpg,CRECENT
train/Image_2066.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_2067.jpg,CLODIUS PARNASSIAN
train/Image_2068.jpg,TROPICAL LEAFWING
train/Image_2069.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_2070.jpg,EASTERN COMA
train/Image_2071.jpg,PAINTED LADY
train/Image_2072.jpg,MONARCH
train/Image_2073.jpg,TROPICAL LEAFWING
train/Image_2074.jpg,PINE WHITE
train/Image_2075.jpg,CRIMSON PATCH
train/Image_2076.jpg,CABBAGE WHITE
train/Image_2077.jpg,METALMARK
train/Image_2078.jpg,RED ADMIRAL
train/Image_2079.jpg,GREY HAIRSTREAK
train/Image_2080.jpg,CLEOPATRA
train/Image_2081.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_2082.jpg,PAPER KITE
train/Image_2083.jpg,ULYSES
train/Image_2084.jpg,MONARCH
train/Image_2085.jpg,ELBOWED PIERROT
train/Image_2086.jpg,ORANGE OAKLEAF
train/Image_2087.jpg,PAPER KITE
train/Image_2088.jpg,MONARCH
train/Image_2089.jpg,CRIMSON PATCH
train/Image_2090.jpg,COPPER TAIL
train/Image_2091.jpg,CAIRNS BIRDWING
train/Image_2092.jpg,CLOUDED SULPHUR
train/Image_2093.jpg,AMERICAN SNOOT
train/Image_2094.jpg,COMMON BANDED AWL
train/Image_2095.jpg,BLUE MORPHO
train/Image_2096.jpg,EASTERN DAPPLE WHITE
train/Image_2097.jpg,CABBAGE WHITE
train/Image_2098.jpg,CRECENT
train/Image_2099.jpg,CLOUDED SULPHUR
train/Image_2100.jpg,WOOD SATYR
train/Image_2101.jpg,ADONIS
train/Image_2102.jpg,AN 88
train/Image_2103.jpg,SLEEPY ORANGE
train/Image_2104.jpg,AFRICAN GIANT SWALLOWTAIL
train/Image_2105.jpg,MESTRA
train/Image_2106.jpg,RED POSTMAN
train/Image_2107.jpg,ULYSES
train/Image_2108.jpg,SOUTHERN DOGFACE
train/Image_2109.jpg,PIPEVINE SWALLOW
train/Image_2110.jpg,BANDED ORANGE HELICONIAN
train/Image_2111.jpg,MOURNING CLOAK
train/Image_2112.jpg,MOURNING CLOAK
train/Image_2113.jpg,ORANGE TIP
train/Image_2114.jpg,EASTERN PINE ELFIN
train/Image_2115.jpg,BLACK HAIRSTREAK
train/Image_2116.jpg,TWO BARRED FLASHER
train/Image_2117.jpg,BLUE SPOTTED CROW
train/Image_2118.jpg,VICEROY
train/Image_2119.jpg,TWO BARRED FLASHER
train/Image_2120.jpg,EASTERN DAPPLE WHITE
train/Image_2121.jpg,MANGROVE SKIPPER
train/Image_2122.jpg,INDRA SWALLOW
train/Image_2123.jpg,BANDED ORANGE HELICONIAN
train/Image_2124.jpg,MONARCH
train/Image_2125.jpg,MOURNING CLOAK
train/Image_2126.jpg,PAINTED LADY
train/Image_2127.jpg,CHECQUERED SKIPPER
train/Image_2128.jpg,PURPLE HAIRSTREAK
train/Image_2129.jpg,SCARCE SWALLOW
train/Image_2130.jpg,COMMON BANDED AWL
train/Image_2131.jpg,TWO BARRED FLASHER
train/Image_2132.jpg,ADONIS
train/Image_2133.jpg,SOUTHERN DOGFACE
train/Image_2134.jpg,GREAT EGGFLY
train/Image_2135.jpg,TWO BARRED FLASHER
train/Image_2136.jpg,MILBERTS TORTOISESHELL
train/Image_2137.jpg,SOUTHERN DOGFACE
train/Image_2138.jpg,MOURNING CLOAK
train/Image_2139.jpg,DANAID EGGFLY
